t,marketcap_thermocap_ratio,net_unrealized_profit_loss,price_usd_close,mvrv_z_score,puell_multiple,reserve_risk,sopr_adjusted,rhodl_ratio,exchange_net_position_change
2018-05-23,1.034122057e-06,0.29417196666175804,7566.26,0.860196586591336,1.11069120898993,0.0060566329355000005,0.972305360999101,14485.6226886113,52923.86703782715
2018-05-24,9.98477346e-07,0.296874212299892,7593.13,0.880775296147932,0.9499106326023121,0.005836410481983001,0.9895634072507791,12547.3631074161,44670.7657108563
2018-05-25,9.893947340000002e-07,0.287410805447788,7453.44,0.811796681873993,1.15910243354868,0.00577371642445,0.972589173163047,10726.0996800079,36993.598922256846
2018-05-26,9.86994932e-07,0.27564170265028903,7358.47,0.78836147909177,1.06332432606793,0.005748798588387001,0.977765987625364,10409.8558098107,33698.05271319812
2018-05-27,9.625732720000001e-07,0.277233567437129,7364.09,0.791088089768321,1.05088878125543,0.005596603651577,0.9689295582713671,10309.2731696331,27287.679682125803
2018-05-28,9.517537770000001e-07,0.25475441859403103,7134.68,0.710055333059723,0.988502007608782,0.005523593840388001,0.9558356635601281,10311.3830330277,19068.22337785503
2018-05-29,9.55844789e-07,0.28875290929923303,7467.58,0.834848154083168,0.88191034345197,0.005535445520355,0.97706757179607,10147.4051068507,5280.355870956089
2018-05-30,9.726347140000002e-07,0.282718246733814,7406.19,0.809444614945357,1.1260690881178599,0.005622635565397,0.9921740611136741,10045.7494921271,6819.047346747946
2018-05-31,9.787321860000001e-07,0.291418868872707,7491.64,0.8444701492583111,1.10813697435726,0.005647415198176,0.9809035393834441,10013.1946930292,13184.897549717221
2018-06-01,9.738448130000001e-07,0.296275299593024,7539.14,0.8634191889132451,1.07465156416473,0.0056081214484440004,0.9816787084295081,9653.99881166463,12599.252631956246
2018-06-02,9.865688450000002e-07,0.305712581399604,7646.74,0.9038119465192441,0.997007674700185,0.005668785066473001,0.9992076009842971,9635.55822198564,13829.1304444368
2018-06-03,9.96578339e-07,0.31249797005509,7720.25,0.931663511009406,1.08129138747413,0.005713956968259001,1.00463673965596,9767.84612366207,12285.341342065949
2018-06-04,9.800282870000002e-07,0.29354758798183,7499.48,0.846720184707566,1.19228670928774,0.005608699750984001,0.983903640300767,9865.25928214197,8188.961501458194
2018-06-05,9.67194918e-07,0.305355522653224,7625.55,0.8954680328918461,1.1249570483287399,0.005524565918202,0.9747970186618271,9797.90582356234,14047.209249508101
2018-06-06,9.78912557e-07,0.307563307708137,7656.09,0.9054310086145161,0.958397301951849,0.005578590476734001,0.9934357356607091,9523.4092538958,6437.696765827481
2018-06-07,9.88526571e-07,0.309795923497021,7676.55,0.9154195383267271,0.941104497858501,0.005619855223747,0.9938817214467621,9229.43882005203,13348.132885577623
2018-06-08,9.787217130000001e-07,0.305669212759758,7631.9,0.8989238181881131,0.944508023410874,0.005550939141404,0.982119942551518,9510.82864472748,-1288.4268907336518
2018-06-09,9.77290147e-07,0.29813173463499404,7565.0,0.89053662533608,0.9306632362404751,0.005529508199764,0.9876429151229591,9277.42620525126,-1761.803588161245
2018-06-10,9.150224310000001e-07,0.221403967507583,6784.03,0.567616145398087,0.7748998227055081,0.00516510377674,0.9463465563232271,9270.05742543718,-1942.322369071655
2018-06-11,8.65662086e-07,0.23681116683675102,6901.13,0.614330475924982,0.807914852445605,0.0048768607658450005,0.9391655645057231,9118.30734155466,-12497.149848201778
